"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual"
"418F2164CBAE666C","electric_bike","2025-03-25 16:06:34.03","2025-03-25 16:15:44.25","Franklin St & Lake St","TA1307000111","Wells St & Evergreen Ave","TA1308000049","41.885837","-87.6355","41.906724","-87.63483","member"
"0E520B53330E5E03","classic_bike","2025-03-22 15:07:50.615","2025-03-22 15:22:33.78","Franklin St & Lake St","TA1307000111","New St & Illinois St","TA1306000013","41.885837","-87.6355","41.890847040623804","-87.61861681938171","member"
"90A3D6209449BC79","electric_bike","2025-03-25 16:14:34.121","2025-03-25 16:24:01.603","Ritchie Ct & Banks St","KA1504000134","New St & Illinois St","TA1306000013","41.906866","-87.626217","41.890847040623804","-87.61861681938171","member"
"025D8BBB2774BAAA","electric_bike","2025-03-13 13:14:22.192","2025-03-13 13:21:29.31","Franklin St & Lake St","TA1307000111","New St & Illinois St","TA1306000013","41.885837","-87.6355","41.890847040623804","-87.61861681938171","member"
"5CF14B9C402ACF95","classic_bike","2025-03-13 21:33:29.125","2025-03-13 21:54:04.322","Logan Blvd & Elston Ave","TA1308000031","Damen Ave & Chicago Ave","13132","41.929465","-87.684158","41.8958431","-87.6770345","member"
"ED7E9C744DE0031C","electric_bike","2025-03-14 13:13:39.156","2025-03-14 13:16:53.704","N Southport Ave & W Newport Ave","20257.0","Lincoln Ave & Melrose St","TA1309000042","41.944019","-87.663975","41.9406","-87.669435","member"
"CD2ACF2AAED91A6C","electric_bike","2025-03-24 16:31:57.445","2025-03-24 16:39:31.112","Franklin St & Lake St","TA1307000111","Wells St & Evergreen Ave","TA1308000049","41.885837","-87.6355","41.906724","-87.63483","member"
"5DABEC52C43C4567","electric_bike","2025-03-15 09:49:53.674","2025-03-15 09:52:49.365","Ritchie Ct & Banks St","KA1504000134","Wells St & Evergreen Ave","TA1308000049","41.906866","-87.626217","41.906724","-87.63483","member"
"D947CA5E38AF6DBB","classic_bike","2025-03-28 17:45:06.315","2025-03-28 17:52:38.509","Franklin St & Lake St","TA1307000111","Wells St & Huron St","TA1306000012","41.885837","-87.6355","41.894722","-87.634362","member"
"0CF3380E9D97071E","electric_bike","2025-03-29 09:41:25.893","2025-03-29 09:50:08.207","Western Ave & Berteau Ave","438","Lincoln Ave & Melrose St","TA1309000042","41.95774","-87.688273","41.9406","-87.669435","member"
"530B4859934D72E6","electric_bike","2025-03-25 17:01:52.296","2025-03-25 17:07:22.862","Franklin St & Lake St","TA1307000111","Wells St & Huron St","TA1306000012","41.885837","-87.6355","41.894722","-87.634362","member"
"3B94A0E1F8966230","classic_bike","2025-03-15 09:10:42.646","2025-03-15 09:21:04.762","Sheffield Ave & Webster Ave","TA1309000033","Lincoln Ave & Melrose St","TA1309000042","41.92154","-87.653818","41.9406","-87.669435","casual"
"CB95E1A6C99C919D","electric_bike","2025-03-28 16:12:35.123","2025-03-28 16:25:03.323","Ritchie Ct & Banks St","KA1504000134","New St & Illinois St","TA1306000013","41.906866","-87.626217","41.890847040623804","-87.61861681938171","casual"
"64BFE039C47C4498","classic_bike","2025-03-11 17:04:32.781","2025-03-11 17:09:45.773","Franklin St & Lake St","TA1307000111","Wells St & Huron St","TA1306000012","41.885837","-87.6355","41.894722","-87.634362","member"
"D878E79D9C53E60B","electric_bike","2025-03-31 22:44:14.138","2025-03-31 22:53:57.362","Sheffield Ave & Webster Ave","TA1309000033","Wells St & Huron St","TA1306000012","41.92154","-87.653818","41.894722","-87.634362","member"
"23C3C1EB292675A9","electric_bike","2025-03-12 16:07:16.767","2025-03-12 16:15:41.196","Franklin St & Lake St","TA1307000111","Wells St & Evergreen Ave","TA1308000049","41.885837","-87.6355","41.906724","-87.63483","member"
"24153A720D0F8C07","classic_bike","2025-03-21 16:40:35.273","2025-03-21 16:50:12.168","Franklin St & Lake St","TA1307000111","Wells St & Huron St","TA1306000012","41.885837","-87.6355","41.894722","-87.634362","casual"
"DCABB4D6E45ED57F","electric_bike","2025-03-06 07:08:17.651","2025-03-06 07:17:22.027","Logan Blvd & Elston Ave","TA1308000031","Lincoln Ave & Melrose St","TA1309000042","41.929465","-87.684158","41.9406","-87.669435","casual"
"2E8F5AA4921FC92B","electric_bike","2025-03-31 16:29:33.77","2025-03-31 16:43:59.015","Clark St & Bryn Mawr Ave","KA1504000151","Lincoln Ave & Melrose St","TA1309000042","41.983593","-87.669154","41.9406","-87.669435","member"
"86A99D640DAD138B","electric_bike","2025-03-13 16:51:17.79","2025-03-13 17:07:57.503","Clark St & Bryn Mawr Ave","KA1504000151","Lincoln Ave & Melrose St","TA1309000042","41.983593","-87.669154","41.9406","-87.669435","member"
"6B7D6B2E17B43272","electric_bike","2025-03-05 15:41:33.379","2025-03-05 15:56:16.618","Clark St & Bryn Mawr Ave","KA1504000151","Lincoln Ave & Melrose St","TA1309000042","41.983593","-87.669154","41.9406","-87.669435","member"
"E28E56B2BDBF75D3","electric_bike","2025-03-10 22:48:48.477","2025-03-10 22:52:36.807","Ritchie Ct & Banks St","KA1504000134","Wells St & Evergreen Ave","TA1308000049","41.906866","-87.626217","41.906724","-87.63483","member"
"DDC8DD9DF7F85FE3","electric_bike","2025-03-24 22:39:27.451","2025-03-24 22:50:17.256","Sheffield Ave & Webster Ave","TA1309000033","Wells St & Huron St","TA1306000012","41.92154","-87.653818","41.894722","-87.634362","member"
"9DFE674F8B414E36","electric_bike","2025-03-18 11:12:19.177","2025-03-18 11:12:59.956","Public Rack - Kostner Ave & Armitage Ave","866","Lowell Ave & Armitage Ave","1524189","41.917211","-87.736136","41.9170767","-87.7353543","member"
"6C35327D4007CAD8","classic_bike","2025-03-11 10:54:27.883","2025-03-11 11:07:40.663","Southport Ave & Irving Park Rd","TA1309000043","Lincoln Ave & Melrose St","TA1309000042","41.954177","-87.664358","41.9406","-87.669435","member"
"B966662C5DC887E4","classic_bike","2025-03-21 17:57:05.928","2025-03-21 18:19:31.139","Central Park Ave & Elbridge Ave","15644","Lincoln Ave & Melrose St","TA1309000042","41.93533728263","-87.7168892935","41.9406","-87.669435","member"
"D0C350931FC72A42","electric_bike","2025-03-05 18:42:38.817","2025-03-05 18:47:28.681","Franklin St & Lake St","TA1307000111","Wells St & Huron St","TA1306000012","41.885837","-87.6355","41.894722","-87.634362","member"
"7CBB1547CBD14DF6","classic_bike","2025-03-10 21:15:31.407","2025-03-10 21:32:23.668","Franklin St & Lake St","TA1307000111","Damen Ave & Chicago Ave","13132","41.885837","-87.6355","41.8958431","-87.6770345","member"
"C6C8810CB9CE84F8","classic_bike","2025-03-20 19:03:56.867","2025-03-20 19:16:37.32","Franklin St & Lake St","TA1307000111","Wells St & Evergreen Ave","TA1308000049","41.885837","-87.6355","41.906724","-87.63483","member"
"3E4726DDC0A7835C","electric_bike","2025-03-25 16:44:42.527","2025-03-25 16:51:55.786","Clark St & Lake St","KA1503000012","Wells St & Huron St","TA1306000012","41.88602082773","-87.6308760584","41.894722","-87.634362","member"
"1A09E404670CD454","classic_bike","2025-03-30 10:50:51.9","2025-03-30 11:23:32.338","Montrose Harbor","TA1308000012","DuSable Lake Shore Dr & Wellington Ave","TA1307000041","41.963982","-87.638181","41.9366884494997","-87.63682901859283","member"
"B96957A26885B9E0","classic_bike","2025-03-28 11:51:58.561","2025-03-28 11:56:36.386","Clark St & Lake St","KA1503000012","New St & Illinois St","TA1306000013","41.88602082773","-87.6308760584","41.890847040623804","-87.61861681938171","casual"
"9E923E3C7552934B","classic_bike","2025-03-08 13:30:01.704","2025-03-08 13:47:33.517","Clark St & Lake St","KA1503000012","New St & Illinois St","TA1306000013","41.88602082773","-87.6308760584","41.890847040623804","-87.61861681938171","casual"
"F023C61F0D07006F","electric_bike","2025-03-20 18:56:32.64","2025-03-20 19:05:28.21","Elston Ave & Henderson St","433","Lincoln Ave & Melrose St","TA1309000042","41.941498041","-87.70079350500001","41.9406","-87.669435","casual"
"C7C52562FC329151","electric_bike","2025-03-19 07:14:54.679","2025-03-19 07:19:11.84","Clark St & Lake St","KA1503000012","New St & Illinois St","TA1306000013","41.88602082773","-87.6308760584","41.890847040623804","-87.61861681938171","casual"
"3B03495387ADAD46","electric_bike","2025-03-03 18:28:05.474","2025-03-03 18:37:06.462","Elston Ave & Henderson St","433","Lincoln Ave & Melrose St","TA1309000042","41.941486597","-87.700900316","41.9406","-87.669435","member"
"4AA6D5C8D51DA75D","electric_bike","2025-03-05 05:42:44.958","2025-03-05 05:50:02.924","DuSable Lake Shore Dr & Belmont Ave","TA1309000049","Lincoln Ave & Melrose St","TA1309000042","41.940775","-87.639192","41.9406","-87.669435","member"
"5B7D2CE345242649","classic_bike","2025-03-28 15:59:57.909","2025-03-28 16:13:30.734","LaSalle St & Jackson Blvd","TA1309000004","State St & 19th St","SL-013","41.878166","-87.631929","41.856594","-87.627542","member"
"E9F3EC66FAC11BB8","electric_bike","2025-03-23 22:16:50.648","2025-03-23 22:22:09.78","Wabash Ave & Roosevelt Rd","TA1305000002","State St & 19th St","SL-013","41.867227","-87.625961","41.856594","-87.627542","casual"
"A99BA53C54267C7B","electric_bike","2025-03-24 07:47:56.205","2025-03-24 07:55:29.149","Green St & Washington Blvd","13053","Wells St & Huron St","TA1306000012","41.88318130597391","-87.64872461557388","41.894722","-87.634362","casual"
"ABF9A05BA2DF1751","classic_bike","2025-03-12 17:38:59.093","2025-03-12 17:45:22.679","Wilton Ave & Diversey Pkwy","TA1306000014","DuSable Lake Shore Dr & Wellington Ave","TA1307000041","41.932418","-87.652705","41.9366884494997","-87.63682901859283","member"
"B1B84D27A22B8227","classic_bike","2025-03-11 17:36:19.648","2025-03-11 17:42:51.178","Wilton Ave & Diversey Pkwy","TA1306000014","DuSable Lake Shore Dr & Wellington Ave","TA1307000041","41.932418","-87.652705","41.9366884494997","-87.63682901859283","member"
"1C40994BC4F04B36","classic_bike","2025-03-31 12:06:27.993","2025-03-31 12:54:09.361","Cannon Dr & Fullerton Ave","13124","DuSable Lake Shore Dr & Wellington Ave","TA1307000041","41.9267559875","-87.6344287848","41.9366884494997","-87.63682901859283","member"
"B296C5B6822FE372","electric_bike","2025-03-15 09:49:17.744","2025-03-15 10:11:49.555","Wilton Ave & Diversey Pkwy","TA1306000014","Wells St & Huron St","TA1306000012","41.932418","-87.652705","41.894722","-87.634362","member"
"C971D8504E5ECB38","electric_bike","2025-03-02 15:42:13.524","2025-03-02 16:25:40.903","Public Rack - Kostner Ave & Armitage Ave","866","Lowell Ave & Armitage Ave","1524189","41.917211","-87.736136","41.9170767","-87.7353543","casual"
"7DC70FE82AD45F22","classic_bike","2025-03-30 17:38:51.732","2025-03-30 17:47:44.428","Ritchie Ct & Banks St","KA1504000134","Wells St & Huron St","TA1306000012","41.906866","-87.626217","41.894722","-87.634362","casual"
"BBBF21A0FB3D237C","electric_bike","2025-03-13 16:55:20.797","2025-03-13 17:05:41.73","Ritchie Ct & Banks St","KA1504000134","New St & Illinois St","TA1306000013","41.906866","-87.626217","41.890847040623804","-87.61861681938171","casual"
"74FD127029B0B055","classic_bike","2025-03-15 14:29:49.138","2025-03-15 14:39:43.682","Ritchie Ct & Banks St","KA1504000134","New St & Illinois St","TA1306000013","41.906866","-87.626217","41.890847040623804","-87.61861681938171","member"
"11A19F4C48A94061","electric_bike","2025-03-13 21:40:30.326","2025-03-13 21:47:20.267","Ritchie Ct & Banks St","KA1504000134","New St & Illinois St","TA1306000013","41.906866","-87.626217","41.890847040623804","-87.61861681938171","member"
"1F9C731B2A3BE2A4","electric_bike","2025-03-07 20:06:24.266","2025-03-07 20:09:58.406","Ritchie Ct & Banks St","KA1504000134","Wells St & Evergreen Ave","TA1308000049","41.906866","-87.626217","41.906724","-87.63483","casual"
"CFF04BF5ED0A05CA","electric_bike","2025-03-10 18:03:20.464","2025-03-10 18:13:44.063","Sheffield Ave & Webster Ave","TA1309000033","Wells St & Evergreen Ave","TA1308000049","41.92154","-87.653818","41.906724","-87.63483","casual"
"87342BA304F40FD1","electric_bike","2025-03-15 03:18:01.412","2025-03-15 03:20:50.848","N Southport Ave & W Newport Ave","20257.0","Lincoln Ave & Melrose St","TA1309000042","41.944019","-87.663975","41.9406","-87.669435","casual"
"E7562FE3325A2FD4","electric_bike","2025-03-09 01:51:21.637","2025-03-09 01:54:13.802","N Southport Ave & W Newport Ave","20257.0","Lincoln Ave & Melrose St","TA1309000042","41.944019","-87.663975","41.9406","-87.669435","casual"
"226D0E8C0F2A82AC","electric_bike","2025-03-09 15:24:13.511","2025-03-09 15:33:57.119","Sheffield Ave & Webster Ave","TA1309000033","Lincoln Ave & Melrose St","TA1309000042","41.92154","-87.653818","41.9406","-87.669435","casual"
"B4EE3DC5476602DD","classic_bike","2025-03-15 09:34:38.208","2025-03-15 09:46:11.638","Sheffield Ave & Webster Ave","TA1309000033","Wells St & Evergreen Ave","TA1308000049","41.92154","-87.653818","41.906724","-87.63483","casual"
"EE048431971EE886","electric_bike","2025-03-31 01:15:54.758","2025-03-31 01:22:16.409","Franklin St & Lake St","TA1307000111","Wells St & Evergreen Ave","TA1308000049","41.885837","-87.6355","41.906724","-87.63483","member"
"73E405DF37F79FAD","classic_bike","2025-03-28 01:19:51.061","2025-03-28 01:27:25.006","Franklin St & Lake St","TA1307000111","Wells St & Evergreen Ave","TA1308000049","41.885837","-87.6355","41.906724","-87.63483","member"
"0A9D5671FA5318E9","electric_bike","2025-03-05 23:23:21.833","2025-03-05 23:30:00.793","Franklin St & Lake St","TA1307000111","Wells St & Evergreen Ave","TA1308000049","41.885837","-87.6355","41.906724","-87.63483","member"
"C8C0F687D94026EC","classic_bike","2025-03-14 20:52:14.222","2025-03-14 21:03:23.674","Franklin St & Lake St","TA1307000111","Wells St & Evergreen Ave","TA1308000049","41.885837","-87.6355","41.906724","-87.63483","member"
"B1DD29A284BD3E2B","electric_bike","2025-03-25 00:00:54.711","2025-03-25 00:07:30.416","Franklin St & Lake St","TA1307000111","Wells St & Evergreen Ave","TA1308000049","41.885837","-87.6355","41.906724","-87.63483","member"
"487ECB56DCB95EE6","classic_bike","2025-03-26 01:22:45.123","2025-03-26 01:31:01.105","Franklin St & Lake St","TA1307000111","Wells St & Evergreen Ave","TA1308000049","41.885837","-87.6355","41.906724","-87.63483","member"
"78DCA1BE378868E6","classic_bike","2025-03-19 00:36:10.88","2025-03-19 00:45:13.268","Franklin St & Lake St","TA1307000111","Wells St & Evergreen Ave","TA1308000049","41.885837","-87.6355","41.906724","-87.63483","member"
"557AB6A78003646E","classic_bike","2025-03-26 23:22:25.168","2025-03-26 23:30:51.381","Franklin St & Lake St","TA1307000111","Wells St & Evergreen Ave","TA1308000049","41.885837","-87.6355","41.906724","-87.63483","member"
"DE013C76AC99419C","classic_bike","2025-03-19 22:41:30.387","2025-03-19 22:51:21.534","Franklin St & Lake St","TA1307000111","Wells St & Evergreen Ave","TA1308000049","41.885837","-87.6355","41.906724","-87.63483","member"
"E1FC5648FE4E5D15","classic_bike","2025-03-17 19:25:29.787","2025-03-17 19:34:42.167","Burnham Harbor","15545","State St & 19th St","SL-013","41.85741178707404","-87.61379152536392","41.856594","-87.627542","member"
"77BC6E3B38DCBBCF","electric_bike","2025-03-25 15:13:45.24","2025-03-25 15:20:27.655","Ritchie Ct & Banks St","KA1504000134","New St & Illinois St","TA1306000013","41.906866","-87.626217","41.890847040623804","-87.61861681938171","casual"
"D2502A2B4BFC149F","classic_bike","2025-03-21 16:39:12.792","2025-03-21 16:50:08.546","Franklin St & Lake St","TA1307000111","Wells St & Huron St","TA1306000012","41.885837","-87.6355","41.894722","-87.634362","casual"
"0B964C4E008192A6","electric_bike","2025-03-29 03:27:19.328","2025-03-29 03:30:02.456","N Southport Ave & W Newport Ave","20257.0","Lincoln Ave & Melrose St","TA1309000042","41.944019","-87.663975","41.9406","-87.669435","casual"
"B26E954E7FE57726","electric_bike","2025-03-22 19:59:48.359","2025-03-22 20:31:41.657","Sheffield Ave & Webster Ave","TA1309000033","New St & Illinois St","TA1306000013","41.92154","-87.653818","41.890847040623804","-87.61861681938171","casual"
"F7BDDE9BD9633FCB","electric_bike","2025-03-10 15:51:53.903","2025-03-10 15:58:51.476","Financial Pl & Ida B Wells Dr","SL-010","Wells St & Huron St","TA1306000012","41.8750236280333","-87.6330940425396","41.894722","-87.634362","member"
"C39DE6C214E96262","electric_bike","2025-03-18 17:44:08.435","2025-03-18 19:37:18.966","Ashland Ave & Augusta Blvd","13248","New St & Illinois St","TA1306000013","41.89962","-87.66841","41.890847040623804","-87.61861681938171","member"
"56CEF455782D9C3A","electric_bike","2025-03-14 16:41:24.469","2025-03-14 16:52:29.047","Financial Pl & Ida B Wells Dr","SL-010","Wells St & Evergreen Ave","TA1308000049","41.875038743","-87.633112788","41.906724","-87.63483","member"
"2F9BE2BC18A3A99E","classic_bike","2025-03-23 11:09:10.713","2025-03-23 11:13:06.745","Clark St & Drummond Pl","TA1307000142","DuSable Lake Shore Dr & Wellington Ave","TA1307000041","41.931248","-87.644336","41.9366884494997","-87.63682901859283","member"
"1136FD7FB5B5E61B","electric_bike","2025-03-14 15:55:20.761","2025-03-14 16:02:53.978","Financial Pl & Ida B Wells Dr","SL-010","Wells St & Huron St","TA1306000012","41.8750236280333","-87.6330940425396","41.894722","-87.634362","member"
"401B81954B45AFEE","classic_bike","2025-03-28 17:51:50.968","2025-03-28 18:09:45.209","Financial Pl & Ida B Wells Dr","SL-010","New St & Illinois St","TA1306000013","41.8750236280333","-87.6330940425396","41.890847040623804","-87.61861681938171","member"
"40A050228652F044","classic_bike","2025-03-21 18:29:21.546","2025-03-21 18:45:26.638","Financial Pl & Ida B Wells Dr","SL-010","New St & Illinois St","TA1306000013","41.8750236280333","-87.6330940425396","41.890847040623804","-87.61861681938171","member"
"8A756DB9ABE09FAE","electric_bike","2025-03-14 07:00:13.157","2025-03-14 07:15:35.341","Loomis St & Lexington St","13332","New St & Illinois St","TA1306000013","41.87222873224032","-87.66136385500431","41.890847040623804","-87.61861681938171","member"
"63EFD490D7496F30","classic_bike","2025-03-07 10:08:41.009","2025-03-07 10:14:10.05","Ashland Ave & Augusta Blvd","13248","Damen Ave & Chicago Ave","13132","41.89962","-87.66841","41.8958431","-87.6770345","member"
"41AC4A177455A812","classic_bike","2025-03-28 21:09:14.996","2025-03-28 21:23:27.96","Clark St & Drummond Pl","TA1307000142","Wells St & Evergreen Ave","TA1308000049","41.931248","-87.644336","41.906724","-87.63483","member"
"F4B47EEC86EFE818","electric_bike","2025-03-09 19:39:10.454","2025-03-09 19:46:50.087","Financial Pl & Ida B Wells Dr","SL-010","Wells St & Huron St","TA1306000012","41.8750236280333","-87.6330940425396","41.894722","-87.634362","member"
"FBE002F4225A4C5E","electric_bike","2025-03-14 18:14:48.435","2025-03-14 18:22:47.957","Halsted St & Wrightwood Ave","TA1309000061","DuSable Lake Shore Dr & Wellington Ave","TA1307000041","41.929143","-87.649077","41.9366884494997","-87.63682901859283","member"
"EE49C9A06BCC3A59","classic_bike","2025-03-11 19:15:21.529","2025-03-11 19:24:39.935","Orleans St & Hubbard St","636","New St & Illinois St","TA1306000013","41.890028","-87.636618","41.890847040623804","-87.61861681938171","member"
"1380E3A64E93FCA6","classic_bike","2025-03-18 18:23:32.225","2025-03-18 18:40:35.498","Wilton Ave & Diversey Pkwy","TA1306000014","Wells St & Evergreen Ave","TA1308000049","41.932418","-87.652705","41.906724","-87.63483","casual"
"322F435881785FC0","electric_bike","2025-03-24 13:53:00.923","2025-03-24 13:59:02.811","Wilton Ave & Diversey Pkwy","TA1306000014","Lincoln Ave & Melrose St","TA1309000042","41.932418","-87.652705","41.9406","-87.669435","casual"
"A4CD0FDE39250531","classic_bike","2025-03-17 04:52:30.937","2025-03-17 05:11:23.675","Wilton Ave & Diversey Pkwy","TA1306000014","Wells St & Huron St","TA1306000012","41.932418","-87.652705","41.894722","-87.634362","member"
"19E6487EDAED5187","electric_bike","2025-03-30 13:50:12.129","2025-03-30 13:58:44.278","Green St & Washington Blvd","13053","New St & Illinois St","TA1306000013","41.88318130597391","-87.64872461557388","41.890847040623804","-87.61861681938171","member"
"22B1A21C2E5594EE","electric_bike","2025-03-27 19:37:21.312","2025-03-27 19:39:15.864","DuSable Lake Shore Dr & Belmont Ave","TA1309000049","DuSable Lake Shore Dr & Wellington Ave","TA1307000041","41.940775","-87.639192","41.9366884494997","-87.63682901859283","member"
"D240704BF7541CE6","electric_bike","2025-03-06 21:57:38.072","2025-03-06 22:15:48.055","DuSable Lake Shore Dr & Belmont Ave","TA1309000049","Wells St & Huron St","TA1306000012","41.940775","-87.639192","41.894722","-87.634362","member"
"B0F09364B1E66B35","electric_bike","2025-03-28 17:57:43.212","2025-03-28 18:09:21.329","Wilton Ave & Diversey Pkwy","TA1306000014","Lincoln Ave & Melrose St","TA1309000042","41.932418","-87.652705","41.9406","-87.669435","casual"
"D0CDF1727E6BCB2B","electric_bike","2025-03-18 12:56:07.141","2025-03-18 13:33:02.579","Morgan St & 31st St","TA1308000046","Lincoln Ave & Melrose St","TA1309000042","41.8378","-87.65114","41.9406","-87.669435","casual"
"CBFAA3B3655A0241","classic_bike","2025-03-14 13:24:49.677","2025-03-14 13:48:17.308","Green St & Washington Blvd","13053","New St & Illinois St","TA1306000013","41.88318130597391","-87.64872461557388","41.890847040623804","-87.61861681938171","casual"
"5454400FBFF2A9B1","classic_bike","2025-03-14 19:52:57.657","2025-03-14 20:09:58.052","Wabash Ave & Roosevelt Rd","TA1305000002","May St & Cullerton St","13331","41.867227","-87.625961","41.855136","-87.654127","casual"
"61EE0F8AD2ECE3AA","classic_bike","2025-03-14 13:26:45.749","2025-03-14 13:48:15.285","Green St & Washington Blvd","13053","New St & Illinois St","TA1306000013","41.88318130597391","-87.64872461557388","41.890847040623804","-87.61861681938171","casual"
"C2B03B21FA61E756","classic_bike","2025-03-11 08:24:15.871","2025-03-11 08:26:07.716","DuSable Lake Shore Dr & Belmont Ave","TA1309000049","DuSable Lake Shore Dr & Wellington Ave","TA1307000041","41.940775","-87.639192","41.9366884494997","-87.63682901859283","member"
"3315EEB4A4FF257B","classic_bike","2025-03-29 13:29:29.678","2025-03-29 13:31:55.526","DuSable Lake Shore Dr & Belmont Ave","TA1309000049","DuSable Lake Shore Dr & Wellington Ave","TA1307000041","41.940775","-87.639192","41.9366884494997","-87.63682901859283","member"
"6A3762E71867BE9C","classic_bike","2025-03-14 19:30:11.502","2025-03-14 19:46:34.434","Wabash Ave & Roosevelt Rd","TA1305000002","State St & 19th St","SL-013","41.867227","-87.625961","41.856594","-87.627542","member"
"5F54111D3A6240DE","classic_bike","2025-03-28 19:08:34.151","2025-03-28 20:11:56.058","DuSable Lake Shore Dr & Belmont Ave","TA1309000049","DuSable Lake Shore Dr & Wellington Ave","TA1307000041","41.940775","-87.639192","41.9366884494997","-87.63682901859283","member"
"FE466563AAC93C64","classic_bike","2025-03-19 14:40:36.991","2025-03-19 14:43:13.47","DuSable Lake Shore Dr & Belmont Ave","TA1309000049","DuSable Lake Shore Dr & Wellington Ave","TA1307000041","41.940775","-87.639192","41.9366884494997","-87.63682901859283","member"
"5F513910B9DA5EC2","classic_bike","2025-03-19 14:48:46.14","2025-03-19 14:50:31.409","DuSable Lake Shore Dr & Belmont Ave","TA1309000049","DuSable Lake Shore Dr & Wellington Ave","TA1307000041","41.940775","-87.639192","41.9366884494997","-87.63682901859283","member"
"8194D1DB06ED2F46","classic_bike","2025-03-19 14:55:17.139","2025-03-19 14:57:19.838","DuSable Lake Shore Dr & Belmont Ave","TA1309000049","DuSable Lake Shore Dr & Wellington Ave","TA1307000041","41.940775","-87.639192","41.9366884494997","-87.63682901859283","member"
"29FA263F8D2186B9","classic_bike","2025-03-14 07:26:59.04","2025-03-14 07:29:00.965","DuSable Lake Shore Dr & Belmont Ave","TA1309000049","DuSable Lake Shore Dr & Wellington Ave","TA1307000041","41.940775","-87.639192","41.9366884494997","-87.63682901859283","member"
"936066EE3F38E005","electric_bike","2025-03-04 09:29:03.6","2025-03-04 09:32:04.458","Cannon Dr & Fullerton Ave","13124","DuSable Lake Shore Dr & Wellington Ave","TA1307000041","41.9267559875","-87.6344287848","41.9366884494997","-87.63682901859283","member"
"FA0B9F77596E2C6E","electric_bike","2025-03-24 14:52:57.501","2025-03-24 14:57:31.995","Wabash Ave & Roosevelt Rd","TA1305000002","State St & 19th St","SL-013","41.867227","-87.625961","41.856594","-87.627542","casual"
"1988A4C5F81C0A57","electric_bike","2025-03-27 15:44:37.37","2025-03-27 15:52:25.206","Wilton Ave & Diversey Pkwy","TA1306000014","Lincoln Ave & Melrose St","TA1309000042","41.932418","-87.652705","41.9406","-87.669435","casual"
"24C549188303B0E3","electric_bike","2025-03-17 08:22:06.802","2025-03-17 08:29:20.634","Green St & Washington Blvd","13053","Wells St & Huron St","TA1306000012","41.88318130597391","-87.64872461557388","41.894722","-87.634362","casual"
"32B59110A3C9294A","electric_bike","2025-03-17 09:34:40.64","2025-03-17 09:43:16.409","Green St & Washington Blvd","13053","Wells St & Huron St","TA1306000012","41.88318130597391","-87.64872461557388","41.894722","-87.634362","casual"
"DDF6A97295BD6B4F","classic_bike","2025-03-09 16:53:39.005","2025-03-09 17:10:45.581","DuSable Lake Shore Dr & Belmont Ave","TA1309000049","Lincoln Ave & Melrose St","TA1309000042","41.940775","-87.639192","41.9406","-87.669435","casual"
"6099C13C63D969BD","classic_bike","2025-03-05 12:03:46.14","2025-03-05 12:20:07.074","Cannon Dr & Fullerton Ave","13124","DuSable Lake Shore Dr & Wellington Ave","TA1307000041","41.9267559875","-87.6344287848","41.9366884494997","-87.63682901859283","casual"
"89BDDA7556C5A9E5","classic_bike","2025-03-05 12:01:56.145","2025-03-05 12:20:46.01","Cannon Dr & Fullerton Ave","13124","DuSable Lake Shore Dr & Wellington Ave","TA1307000041","41.9267559875","-87.6344287848","41.9366884494997","-87.63682901859283","casual"
"FA0AD1D6B00AEBC6","electric_bike","2025-03-17 17:13:35.823","2025-03-17 17:19:09.502","Wilton Ave & Diversey Pkwy","TA1306000014","Lincoln Ave & Melrose St","TA1309000042","41.932418","-87.652705","41.9406","-87.669435","member"
"B797FDCB9137A217","classic_bike","2025-03-14 13:25:49.612","2025-03-14 13:48:06.816","Green St & Washington Blvd","13053","New St & Illinois St","TA1306000013","41.88318130597391","-87.64872461557388","41.890847040623804","-87.61861681938171","casual"
"A1E9597A9ACF6829","electric_bike","2025-03-06 14:03:28.762","2025-03-06 14:13:13.128","Wilton Ave & Diversey Pkwy","TA1306000014","Lincoln Ave & Melrose St","TA1309000042","41.932418","-87.652705","41.9406","-87.669435","casual"
"9C9E4066C9D4E869","electric_bike","2025-03-13 18:02:47.19","2025-03-13 18:05:55.237","Wabash Ave & Roosevelt Rd","TA1305000002","State St & 19th St","SL-013","41.867227","-87.625961","41.856594","-87.627542","member"
"F6A21791476D6376","classic_bike","2025-03-17 17:23:15.909","2025-03-17 17:39:19.995","Wabash Ave & Roosevelt Rd","TA1305000002","May St & Cullerton St","13331","41.867227","-87.625961","41.855136","-87.654127","member"
"E2345A4015CB2EBD","classic_bike","2025-03-26 17:50:46.925","2025-03-26 18:07:16.578","Wabash Ave & Roosevelt Rd","TA1305000002","May St & Cullerton St","13331","41.867227","-87.625961","41.855136","-87.654127","member"
"DB840DF10DBB9B01","electric_bike","2025-03-14 19:30:33.091","2025-03-14 19:45:48.046","Wilton Ave & Diversey Pkwy","TA1306000014","Wells St & Evergreen Ave","TA1308000049","41.932418","-87.652705","41.906724","-87.63483","member"
